"a","b","d","c","rmse_p","h","rmse_b","ID"
0.00086779,0.96317852,0.07954141,19.3721,6.47354551591778,2.0837,12.4968,39517
0.0008678,0.736543,0.0809277,13.9911,7.31518729660517,1.5919,9.3382,39518
0.0008678,0.96254396,0.03232631,12.0234,11.2493113327852,2.1899,4.0925,39519
0.00086783,0.75537831,0.02856246,18.6503,7.74133770794331,2.2729,9.7022,39520
0.00086785,0.44848797,0.05087228,12.0513,10.5220538254391,2.2057,4.3,39521
0.00086789,0.91633135,0.05778902,17.5279,6.77373180355449,2.131,9.9305,39522
0.00086789,1.13960528,0.03296613,12.1701,10.9580695842772,2.026,4.7818,39523
0.0008679,1.05704653,0.08356408,18.6424,6.32949676246091,1.9913,12.3138,39524
0.00086793,0.72952694,0.08062499,16.1786,6.4814034799091,2.4878,7.6835,39525
0.00086793,1.01260614,0.09122038,16.8916,6.1146627410462,1.7247,11.9568,39526
0.00086804,0.69877827,0.00664727,19.0688,8.75181900160105,2.4745,8.8235,39527
0.00086805,0.50728852,0.01839927,12.6369,12.1570920277005,2.439,3.7397,39528
0.00086808,0.71115571,0.02520873,12.9817,11.2230459141283,1.7696,6.2237,39529
0.00086808,0.97510266,0.04515345,18.6052,6.96361655869526,2.1581,10.5749,39530
0.00086808,1.0146066,0.06267707,14.0697,7.95577597187054,2.4199,5.6722,39531
0.00086809,0.3000412,0.09835061,15.0961,6.64988289602607,2.7045,6.1945,39532
0.00086809,0.35320982,0.07501223,14.0555,7.92098151909474,1.7434,8.4786,39533
0.00086811,0.09834528,0.04957862,15.8553,8.54170174193669,1.938,8.7077,39534
0.00086812,0.5020107,0.03420931,14.3012,9.90651410441792,2.6278,4.6328,39535
0.00086812,0.58531827,0.06831046,12.3168,9.13043497500968,2.2621,4.7133,39536
0.00086814,0.48067912,0.01069333,14.8943,11.0565006159283,2.4308,5.2981,39537
0.00086814,1.17313099,0.07021315,15.3441,6.90859988136536,2.6753,6.0984,39538
0.00086815,0.60357273,0.04406659,19.0971,7.1029256977979,2.0691,11.3109,39539
0.00086817,0.8064602,0.00267654,13.6923,12.147653082232,1.5795,7.1936,39540
0.00086819,1.09336507,0.05576941,16.1991,7.19997582546056,2.8153,6.0606,39541
0.00086825,0.60228527,0.09735081,16.7088,6.18151734342162,2.9843,6.677,39542
0.00086829,0.05326332,0.01904435,17.1958,9.60175778313096,1.6268,10.6026,39543
0.00086831,1.04053032,0.07412998,12.6913,8.18285321066111,1.8873,6.7247,39544
0.00086832,1.19523823,0.03918562,14.3103,9.02471659979996,1.7911,7.8567,39545
0.00086834,0.22994694,0.02365947,19.8509,8.06548659508194,2.8735,8.3072,39546
0.00086836,0.87636602,0.05283958,12.5416,9.61808860395882,2.181,4.9218,39547
0.00086842,0.46860054,0.02373744,19.0039,8.08008103100405,2.4225,9.2681,39548
0.00086849,0.18352549,0.05534767,14.8027,8.7087016329069,2.5832,5.4455,39549
0.00086851,0.48366469,0.09577585,17.9116,6.31864751629359,1.5807,13.5762,39550
0.00086855,0.96442145,0.07694725,17.9318,6.26975736346607,2.8854,7.7597,39551
0.00086857,0.52945554,0.00966407,15.1842,10.8750098089952,1.6038,8.6301,39552
0.00086858,0.35636309,0.0440258,19.5932,7.22065789482096,2.8575,8.5532,39553
0.00086858,0.53932017,0.07889841,14.4759,7.32868079643107,2.7846,5.063,39554
0.00086864,0.68710548,0.05907863,12.0117,9.79252955526172,2.0839,4.8849,39555
0.00086865,0.65569711,0.07064363,14.9275,7.36910643461672,2.5768,5.9701,39556
0.00086865,1.04716039,0.01558282,19.7954,7.86448738745142,2.0038,11.7111,39557
0.00086869,1.04083073,0.07660909,13.6303,7.50019231649269,2.0609,6.9699,39558
0.00086873,0.58793497,0.01108978,12.7129,12.5177006604237,2.8629,3.6766,39559
0.00086877,0.26283583,0.04207537,16.8192,8.2509776307394,2.1815,8.5038,39560
0.00086877,0.42908904,0.03994623,13.1766,10.4071516450225,1.8952,6.1761,39561
0.00086881,1.07235897,0.01314942,12.7131,11.9332228846976,2.3587,3.9363,39562
0.00086883,0.16942278,0.09679627,18.2508,6.5642986378591,2.8853,8.3142,39563
0.00086888,0.16941236,0.0273321,13.2628,11.4759974773647,1.7564,6.4637,39564
0.00086895,0.74568164,0.06691377,16.3125,6.88319259763878,1.9049,9.8898,39565
0.00086897,0.9768765,0.0286503,13.4095,10.4460637882857,1.7688,6.7767,39566
0.00086899,1.0364244,0.081079,19.6756,6.59164832562557,2.903,9.4208,39567
0.00086909,0.93674117,0.02797875,13.1897,10.6814906522262,2.6042,3.903,39568
0.00086913,0.13966663,0.07123564,13.4837,8.70992769731663,2.6032,4.5939,39569
0.00086914,0.25539625,0.09139405,16.9282,6.4799578301119,1.83,11.3141,39570
0.00086916,0.74586296,0.08619009,19.9817,6.72744415878711,2.4668,11.5528,39571
0.00086916,1.17865336,0.07440937,18.7502,6.37355896166349,2.6112,9.5896,39572
0.00086918,0.27669013,0.08248591,13.9861,7.69908292969328,2.3537,6.106,39573
0.00086921,0.42134199,0.00369023,17.2199,10.0990035364024,2.6167,6.5515,39574
0.00086923,0.96666127,0.00814468,18.6551,8.65565689022823,2.8776,7.0976,39575
0.00086924,0.23839366,0.09086591,18.2968,6.51489820807659,2.5632,9.5076,39576
0.00086924,0.74379539,0.02945084,16.7618,8.49100732518888,2.9832,5.5383,39577
0.00086925,0.51318288,0.0952896,15.2595,6.48513570765803,2.2916,7.903,39578
0.00086926,0.98182505,0.04457688,13.3791,9.45143207163282,2.9839,3.7006,39579
0.00086927,0.67960429,0.02601396,18.8133,7.86015631447313,2.8073,7.7381,39580
0.00086928,0.63677335,0.03831711,17.6391,7.71945866818807,1.9852,10.1135,39581
0.00086938,0.07481781,0.07638048,16.5162,7.11814556094208,1.7159,10.9687,39582
0.0008694,0.10354073,0.03380741,19.5083,7.85661730918204,1.5441,13.6201,39583
0.00086944,0.78181922,0.01393351,12.8977,11.9855994216938,1.6232,6.4956,39584
0.00086947,0.61860216,0.08017568,13.2068,7.8854876393454,2.2201,5.9267,39585
0.0008695,0.24087009,0.08045513,13.3201,8.21278788965851,1.8982,7.2227,39586
0.00086953,0.43208906,0.03455564,18.5874,7.74093196766619,2.5795,8.4879,39587
0.00086955,0.89095712,0.05694301,18.4856,6.64827122617027,2.7501,8.3226,39588
0.00086955,0.9953844,0.02186902,12.7562,11.3638905957685,2.9544,3.6383,39589
0.00086956,0.22538157,0.05998223,16.7493,7.47802799873483,2.4805,7.6526,39590
0.00086956,0.46274787,0.09070636,13.6338,7.32848847033814,2.5923,5.1881,39591
0.00086957,0.8252607,0.07334089,12.8229,8.29164879524167,2.9812,3.6106,39592
0.00086959,0.97586107,0.08711706,12.6855,7.58952769293566,2.0026,6.5631,39593
0.00086962,0.6479339,0.096274,14.8168,6.48817198043988,1.5914,10.5374,39594
0.00086964,1.06050575,0.02697623,16.9396,8.3269264863101,2.8543,6.0488,39595
0.00086967,0.43286759,0.06939659,14.7883,7.70643499120423,1.7855,8.8912,39596
0.00086969,0.12373919,0.0312341,19.4586,7.95265498230371,1.6845,12.8949,39597
0.00086969,1.01339734,0.04711773,12.3304,10.0153995615086,2.3059,4.2624,39598
0.0008697,0.03077774,0.01176592,16.5481,10.4466175858514,2.1669,7.607,39599
0.0008697,0.37150234,0.06115228,14.7572,8.19999938193122,1.6322,9.2963,39600
0.00086971,0.10840834,0.07853565,17.1786,6.85337962586946,2.5942,8.0043,39601
0.00086975,0.42195141,0.09665665,13.9884,6.97869999964339,1.8378,8.5936,39602
0.00086977,0.95771676,0.01920819,17.0011,8.80008630184443,1.6883,10.382,39603
0.00086977,1.10588503,0.05532297,14.1248,8.26043920765829,2.8158,4.4245,39604
0.00086978,1.03957367,0.023956,16.4931,8.73739810782723,2.8053,5.7791,39605
0.0008698,1.08520055,0.05236648,13.6566,8.73021045703876,2.7313,4.2473,39606
0.00086981,0.16773018,0.09926406,18.2505,6.5757283897055,2.6857,9.1536,39607
0.00086983,0.11133985,0.02261091,18.1985,8.83148661345775,1.7262,11.2606,39608
0.00086992,0.01404334,0.03542158,19.5528,7.88473511888009,1.5658,13.5845,39609
0.00086993,1.07222199,0.08919238,13.4631,7.03063173836959,1.9947,7.4135,39610
0.00086994,0.15995142,0.05954961,16.6076,7.62799669860112,2.0719,9.1326,39611
0.00086995,1.04123414,0.04815736,16.4818,7.45266688669356,2.1706,8.5559,39612
0.00086998,0.47096989,0.03544388,19.1116,7.52178181009494,2.231,10.4081,39613
0.00086999,1.14513624,0.02627995,17.7083,7.98395830002003,2.5043,7.9382,39614
0.00087004,0.42826435,0.01393265,15.5479,10.4574826570883,2.8613,4.7622,39615
0.00087005,0.15213498,0.02837853,17.3676,8.85169913860582,1.6379,10.9717,39616
0.00087006,0.15158705,0.04309181,18.3479,7.73150434609143,2.8482,7.4022,39617
0.00087009,1.19069171,0.04776817,16.9498,7.23410948238167,1.824,10.5046,39618
0.00087011,0.10560031,0.05466117,12.0153,10.7270315016029,2.6695,3.3666,39619
0.00087014,0.17225479,0.03174385,15.5112,9.65811194123935,2.4132,6.1824,39620
0.00087015,0.38144049,0.00604587,18.0907,9.52235947452186,2.3013,8.4934,39621
0.00087016,0.12240912,0.04661534,16.7514,8.21859523600943,2.486,7.3248,39622
0.00087017,0.03413824,0.05703707,18.8338,7.24811037995473,2.2715,10.3665,39623
0.00087019,0.66712046,0.02396752,14.4277,10.3061537248919,2.3181,5.5044,39624
0.00087021,0.32572556,0.00955112,16.0958,10.5056988421147,2.1182,7.3869,39625
0.00087021,0.87115419,0.06493186,12.1793,9.15684316784793,1.8732,6.0214,39626
0.00087023,0.72223854,0.04467577,12.7919,10.0792920071503,2.6589,3.7144,39627
0.00087026,0.71561843,0.09878054,15.3129,6.26000279804685,2.384,7.7218,39628
0.00087027,0.72577423,0.08022774,14.5635,7.0715791034885,2.0719,7.8196,39629
0.00087031,0.09538071,0.06696822,14.9945,8.11361581714478,2.0608,7.787,39630
0.00087033,0.02107855,0.0094263,14.1847,12.1938176070776,2.0779,5.7301,39631
0.00087033,0.6083737,0.075674,17.7365,6.41540486520582,1.9896,11.1036,39632
0.00087034,0.89691424,0.01093696,12.2427,12.5950554213591,2.3141,3.679,39633
0.00087039,0.3446939,0.0125419,15.2222,10.857769676387,2.3086,5.9698,39634
0.0008704,0.26095214,0.05904915,18.3672,7.02227879244656,2.0024,11.1571,39635
0.0008704,0.67207849,0.06200081,16.2286,7.16237974412226,2.6786,6.5883,39636
0.00087041,0.28149149,0.01842193,13.9374,11.4373029062004,1.7428,6.9913,39637
0.00087041,1.04386806,0.06982623,13.792,7.73172095285419,2.6294,4.9007,39638
0.00087044,1.11204052,0.06748812,19.6759,6.54821366237484,2.3446,11.4081,39639
0.00087046,0.29011831,0.08652162,17.4861,6.47946862528103,2.7626,7.8692,39640
0.00087047,0.9826175,0.08495707,14.0879,6.94041834730299,1.8922,8.3092,39641
0.00087051,0.09583069,0.00722567,18.1786,9.73444246965187,2.5829,7.5076,39642
0.00087052,0.92574662,0.03782737,16.7879,7.89341391621749,2.8724,6.0244,39643
0.00087054,0.0129279,0.0222031,18.5479,8.82585392930682,2.4128,8.7449,39644
0.00087054,0.03973813,0.06765368,15.4209,7.94055514418448,2.9734,5.01,39645
0.00087056,0.85956913,0.01508127,19.3526,8.09748026608534,2.1254,10.7101,39646
0.00087058,0.93532252,0.08382698,12.5576,7.84539033876593,1.825,7.0777,39647
0.00087058,1.17713201,0.08583421,14.4708,6.67470894582506,2.4735,6.3988,39648
0.00087065,0.37033549,0.01541173,18.8201,8.66542177821358,1.6297,12.1858,39649
0.00087065,0.84169143,0.09224909,17.0468,6.13063631691817,2.3033,9.5775,39650
0.00087075,1.06651247,0.01450647,19.8299,7.89557569682904,1.8066,12.5721,39651
0.00087077,0.76688087,0.01118024,16.8069,9.53291968815418,2.9476,5.4395,39652
0.00087078,0.56298727,0.09616778,19.9987,6.92896358241677,1.6569,15.3342,39653
0.0008708,0.89389485,0.00817452,19.9809,8.22783339846224,2.418,9.9791,39654
0.00087081,0.41976181,0.07122812,16.4734,6.93167924072609,2.0699,9.3641,39655
0.00087086,0.06699471,0.0512647,19.2349,7.32512910526751,1.5589,13.7103,39656
0.0008709,0.50927609,0.020197,15.6295,9.91422161968572,2.2435,6.7369,39657
0.00087093,0.6294654,0.01703868,18.7582,8.36586452158351,1.9967,10.6581,39658
0.00087095,0.8603003,0.05292748,13.3186,9.0811955316289,2.7416,3.985,39659
0.00087096,0.25012881,0.00659471,15.6368,11.0851445502463,1.7691,8.2504,39660
0.00087096,0.53895015,0.02412101,12.7344,11.6538757584741,2.8137,3.5545,39661
0.00087096,1.01718867,0.01466717,19.8971,7.89001325243286,1.6097,13.4898,39662
0.00087098,0.63688105,0.04962048,16.9126,7.46820760093681,2.0429,9.4334,39663
0.00087098,1.04173744,0.05848967,15.0482,7.61618283908593,1.8924,8.5802,39664
0.000871,1.14854264,0.02105401,13.8812,10.4818570021008,1.6857,7.4391,39665
0.00087102,0.58476764,0.06023697,12.8557,9.21924231149921,2.6223,3.9836,39666
0.00087103,0.72930354,0.03105435,19.2882,7.47105297377453,2.6946,8.6943,39667
0.00087103,0.74814963,0.00715017,18.6723,8.84816731400159,2.5216,8.2984,39668
0.00087104,0.05173259,0.08702265,18.9124,6.74924159951471,1.9455,12.5899,39669
0.00087105,0.33201057,0.00147027,12.7758,13.4235147983764,1.5703,6.2207,39670
0.0008711,0.50222236,0.03706954,17.0735,8.13740552236747,1.6508,10.929,39671
0.00087112,0.31484455,0.01952632,19.5865,8.23983875462876,1.9215,11.7664,39672
0.00087112,0.83124173,0.04650897,12.5801,10.0174358438066,1.5898,7.1081,39673
0.00087113,0.95754254,0.07750332,14.6319,7.00164037692632,2.6502,5.6728,39674
0.00087117,0.2667456,0.00644918,16.4497,10.5526348557174,1.8767,8.5956,39675
0.00087117,0.39891958,0.00703919,16.4128,10.3872977601702,2.6192,5.9166,39676
0.00087119,0.07583821,0.03699263,12.8223,11.2859595128557,1.9903,5.3501,39677
0.0008712,0.01784105,0.03686981,19.2409,7.89601135074862,2.1817,10.6613,39678
0.0008712,0.49568647,0.07718474,12.1385,8.84831846652168,2.5309,3.9423,39679
0.00087121,0.37178764,0.09498964,19.1371,6.63249253584455,2.3076,11.5297,39680
0.00087125,0.09926524,0.08855905,14.9678,7.21293543373758,1.8847,9.041,39681
0.00087127,0.62869388,0.02820568,15.6121,9.30605013803217,1.9845,7.9187,39682
0.00087127,1.05050516,0.07500321,15.2252,6.80909936231955,2.9812,5.1146,39683
0.0008713,0.80431706,0.02200503,17.6796,8.41587559308399,2.3704,8.2599,39684
0.00087134,0.09957995,0.07172355,19.3488,6.85015906062694,2.8041,9.0652,39685
0.00087135,1.15987813,0.09999502,17.9329,6.32929239022615,2.9929,7.9292,39686
0.00087138,0.20140398,0.04962104,15.7334,8.46999173239329,1.6448,9.8653,39687
0.00087138,0.98335534,0.09015625,17.2398,6.13109065642178,2.979,7.0922,39688
0.00087141,0.6855734,0.02110756,14.1492,10.6680176793411,1.8242,7.0205,39689
0.00087144,0.61094767,0.08269001,14.9239,6.90851524525814,2.2133,7.6154,39690
0.00087145,0.40512329,0.09554035,19.0284,6.59371915533158,2.2553,11.6718,39691
0.00087147,0.97110754,0.0955328,17.9656,6.23915523547391,1.5766,13.7853,39692
0.00087151,0.80435789,0.08054253,17.5423,6.2574962793893,2.9006,7.3938,39693
0.00087151,1.17671299,0.06794509,14.7489,7.25674709852393,2.1954,7.3097,39694
0.00087152,1.03237545,0.0064294,12.0781,12.9242910024471,2.8149,3.5955,39695
0.00087153,0.43054423,0.05029351,16.8486,7.6488326226698,1.5989,11.2441,39696
0.00087156,0.51899397,0.07127671,12.6895,8.77247895835802,2.248,5.1336,39697
0.00087158,1.08857119,0.04093391,19.9713,6.93589295069777,1.964,12.6749,39698
0.00087163,0.96021014,0.09982022,19.1425,6.68763283907972,2.7716,9.8718,39699
0.00087164,0.2435113,0.0037751,16.0667,10.9974597280238,2.7328,5.2831,39700
0.00087164,0.41302904,0.07498744,17.912,6.5445762849913,1.8638,11.7536,39701
0.00087165,0.03025776,0.00350008,17.4406,10.4417940687064,2.2618,7.9167,39702
0.00087169,0.34229249,0.07662714,13.384,8.24069745353951,2.4854,5.007,39703
0.00087174,1.07019341,0.00528493,13.8726,11.6076270532123,2.2749,4.9321,39704
0.00087176,0.05516296,0.09423731,14.9094,7.10286892324469,2.0528,8.4055,39705
0.00087176,1.06261575,0.0222115,18.2919,7.99924298613834,2.8488,7.1356,39706
0.00087179,0.69132221,0.0865351,15.2703,6.58956057034421,2.7436,6.0406,39707
0.0008718,0.93735439,0.09362198,12.9675,7.17435688113774,2.406,5.4277,39708
0.00087184,0.1601081,0.08237904,13.204,8.28688011720503,2.6151,4.5473,39709
0.00087188,0.46822363,0.01921318,18.01,8.70672901561918,2.8782,6.6484,39710
0.00087188,0.6271987,0.08823942,13.2493,7.4776910498049,1.8007,7.8738,39711
0.0008719,0.17742157,0.02654273,17.977,8.63634332867768,2.9616,6.4388,39712
0.00087192,0.03215243,0.07172931,19.2646,6.90976411869395,2.3881,10.6479,39713
0.00087192,0.66835064,0.01607217,17.3885,9.00342636931594,2.9934,5.8041,39714
0.00087197,0.43771741,0.04168807,19.3947,7.25542729235127,1.9457,12.0332,39715
0.00087197,0.45530197,0.04549161,13.0691,10.0999525369601,2.3808,4.5111,39716
0.00087198,0.09275426,0.00515669,17.8479,10.0337383553327,2.6212,7.0502,39717
0.00087198,1.04197645,0.01045779,18.9725,8.36394054858495,2.9472,7.1954,39718
0.00087199,0.25187841,0.04466782,19.5442,7.29775199314979,2.5564,9.6573,39719
0.00087199,1.03235471,0.00295174,14.6033,11.2732165752919,2.5473,4.729,39720
0.00087203,0.30778265,0.09179331,16.9603,6.42383692175558,2.3775,9.0319,39721
0.00087205,0.10271078,0.03340856,17.5468,8.55561561835317,1.8366,10.4025,39722
0.00087206,0.96980864,0.02441733,19.5853,7.55759384387139,2.3144,10.3922,39723
0.00087207,0.23599504,0.07084826,14.2274,8.16097969412155,2.8519,4.5184,39724
0.00087212,0.95399475,0.04714911,13.005,9.57046218030658,2.9552,3.5908,39725
0.00087213,0.25170201,0.09455437,18.9408,6.63424659947199,2.1612,11.9253,39726
0.00087213,0.60425055,0.07020404,14.9389,7.42383841086587,1.7754,9.1501,39727
0.00087216,0.81481129,0.02335854,12.3202,11.7477396578748,2.4137,3.6509,39728
0.00087217,1.07055342,0.00553341,17.7524,9.15653339568501,1.6313,11.0714,39729
0.00087219,0.93031996,0.01234884,19.4797,8.15170942258954,2.8791,7.8785,39730
0.00087225,1.08488667,0.03614241,13.8832,9.55286119455479,1.8647,7.0418,39731
0.00087226,0.57008034,0.046532,14.3514,9.04421104541413,1.8481,7.6746,39732
0.00087227,0.88444239,0.05015357,13.7476,8.93867430439902,2.9025,3.953,39733
0.00087228,0.16564436,0.03168504,16.0386,9.35249358584153,2.2043,7.4258,39734
0.00087228,1.16433322,0.00623133,16.5088,9.73389142166297,2.9721,5.1614,39735
0.0008723,1.14575016,0.07707419,15.697,6.54766504767425,2.6032,6.8184,39736
0.00087231,0.40683249,0.08349409,19.1926,6.55076501662504,2.8444,9.1008,39737
0.00087238,0.02995801,0.04555341,14.0337,9.95303842995879,2.7163,4.3324,39738
0.00087238,0.5207265,0.02932687,13.411,10.8199791185529,1.5425,7.6171,39739
0.00087246,0.59123564,0.03071895,14.5586,9.85575000385808,1.552,8.7508,39740
0.00087248,0.22990021,0.04569988,18.6841,7.44540777364558,2.6067,8.666,39741
0.00087248,1.04853785,0.07251724,16.8276,6.4285254865777,2.1105,9.7381,39742
0.0008725,1.05948162,0.0610793,16.9212,6.75550659098612,1.9436,10.2586,39743
0.00087251,0.46686065,0.09265462,14.84,6.72616685274286,1.9729,8.749,39744
0.00087251,1.06410754,0.08673138,19.6409,6.664136926762,2.1447,12.7088,39745
0.00087252,0.14250815,0.05865034,12.6011,10.0046774392259,2.5581,3.8755,39746
0.00087253,1.00027764,0.0287024,13.7926,10.1480867347434,2.0564,6.0206,39747
0.00087256,0.86750555,0.02909563,16.7316,8.42827552665901,1.7099,10.2387,39748
0.00087259,1.0297631,0.06370863,13.6096,8.15992525687584,2.2481,5.909,39749
0.00087262,0.56970847,0.09094536,16.9281,6.25046914173975,2.7753,7.4765,39750
0.00087263,0.72151709,0.0210055,13.9696,10.7659424336327,2.5862,4.358,39751
0.00087265,0.83891743,0.07511134,18.8197,6.36550869997795,1.6532,13.7069,39752
0.00087267,0.52503395,0.09002703,14.2065,7.01705302137668,1.7068,9.2276,39753
0.00087271,0.9393121,0.02659084,13.477,10.5573871456704,2.5603,4.1596,39754
0.00087273,0.80675405,0.05201782,17.3061,7.10169363057134,2.1649,9.407,39755
0.00087274,0.80758327,0.07962175,17.9389,6.26739106606752,2.8931,7.7612,39756
0.00087275,0.25055808,0.02279091,13.8062,11.2743856170485,2.0345,5.835,39757
0.00087278,0.98471588,0.0280896,19.4842,7.42342161365938,2.9405,7.9686,39758
0.00087279,0.98061067,0.08438733,14.8642,6.63870706934134,2.0537,8.3607,39759
0.00087281,0.72800118,0.0157951,19.0185,8.25647788327354,1.5128,12.9971,39760
0.00087282,0.46292982,0.00577995,17.7112,9.64792479325404,1.7449,10.3991,39761
0.00087282,0.92700654,0.06584558,16.5037,6.75592467178932,2.2171,8.7803,39762
0.00087282,1.0947535,0.08304625,19.2692,6.49736278280689,1.9258,13.2188,39763
0.00087283,0.7569645,0.07196233,13.3731,8.06994541608971,2.6213,4.5782,39764
0.00087284,0.67969096,0.02098637,14.1938,10.6482958121692,1.8676,6.8864,39765
0.00087285,0.74430692,0.08728049,17.9415,6.23039819627892,1.9711,11.7228,39766
0.00087285,0.85094571,0.01726059,18.3973,8.33173941396684,2.7118,7.5715,39767
0.00087292,0.42489335,0.08078142,12.0749,8.77340767316014,1.5965,7.3565,39768
0.00087294,0.49906394,0.07826769,19.8426,6.64618088231497,2.761,9.9469,39769
0.00087297,0.46985409,0.05132048,16.924,7.53099762086565,2.2736,8.4943,39770
0.00087298,1.02286887,0.01031079,15.4798,10.1942770540742,2.0408,7.2728,39771
0.00087304,0.6121496,0.08976947,15.3229,6.53261887090655,1.8843,9.5642,39772
0.00087305,0.10108288,0.04846707,17.7561,7.75018539699783,2.1649,9.5815,39773
0.00087307,0.65854716,0.009602,14.3047,11.3548613227488,1.8369,6.8635,39774
0.00087307,1.01343107,0.01480207,18.097,8.49275456583035,2.378,8.5188,39775
0.00087308,0.89479083,0.08557545,14.0887,6.96089876241206,1.8431,8.5121,39776
0.00087309,0.72777295,0.00908004,16.4008,9.93444869036638,1.875,8.7207,39777
